0.461,2.000
0.011,2.000
0.050,2.000
0.149,2.000
0.068,2.000
0.489,2.000
0.000,2.000
0.217,2.000
0.047,2.000
0.228,2.000
0.007,2.000
0.011,2.000
0.025,2.000
0.004,2.000
0.037,2.000
0.079,2.000
0.141,2.000
0.108,2.000
0.011,2.000
0.011,2.000
0.011,2.000
0.032,2.000
0.008,2.000
0.640,2.000
0.041,2.000
0.013,2.000
0.059,2.000
0.009,2.000
0.019,2.000
0.049,2.000
0.365,2.000
0.170,2.000
0.035,2.000
0.036,2.000
0.008,2.000
0.613,2.000
0.003,2.000
0.064,2.000
0.002,2.000
0.021,2.000
0.052,2.000
0.086,2.000
0.029,2.000
0.007,2.000
0.000,2.000
0.041,2.000
0.000,2.000
0.827,2.000
0.390,2.000
0.005,2.000
0.827,2.000
0.063,2.000
0.009,2.000
0.003,2.000
0.385,2.000
0.030,2.000
0.105,2.000
0.359,2.000
0.119,2.000
0.011,2.000
0.251,2.000
0.070,2.000
0.403,2.000
0.849,2.000
0.086,2.000
0.000,2.000
0.040,2.000
0.045,2.000
0.001,2.000
0.011,2.000
0.377,2.000
0.099,2.000
0.091,2.000
0.078,2.000
0.061,2.000
0.011,2.000
0.025,2.000
0.642,2.000
0.538,2.000
0.017,2.000
0.064,2.000
0.245,2.000
0.001,2.000
0.254,2.000
0.012,2.000
0.063,2.000
0.479,2.000
0.096,2.000
0.251,2.000
0.029,2.000
0.007,2.000
0.449,2.000
0.275,2.000
0.212,2.000
0.056,2.000
0.003,2.000
0.033,2.000
0.539,2.000
0.026,2.000
0.019,2.000
0.018,2.000
0.006,2.000
0.108,2.000
0.196,2.000
0.667,2.000
0.124,2.000
0.074,2.000
0.096,2.000
0.455,2.000
0.015,2.000
0.172,2.000
0.123,2.000
0.006,2.000
0.174,2.000
0.006,2.000
0.000,2.000
0.290,2.000
0.004,2.000
0.005,2.000
0.384,2.000
0.010,2.000
0.062,2.000
0.081,2.000
0.027,2.000
0.428,2.000
0.699,2.000
0.220,2.000
0.516,2.000
0.006,2.000
0.504,2.000
0.825,2.000
0.045,2.000
0.259,2.000
0.004,2.000
0.014,2.000
0.127,2.000
0.379,2.000
0.086,2.000
0.260,2.000
0.032,2.000
0.036,2.000
0.045,2.000
0.190,2.000
0.407,2.000
0.854,2.000
0.153,2.000
0.321,2.000
0.001,2.000
0.026,2.000
0.058,2.000
0.050,2.000
0.080,2.000
0.118,2.000
0.002,2.000
0.017,2.000
0.124,2.000
0.008,2.000
0.429,2.000
0.419,2.000
0.106,2.000
0.021,2.000
0.008,2.000
0.002,2.000
0.060,2.000
0.219,2.000
0.014,2.000
0.017,2.000
0.315,2.000
0.518,2.000
0.057,2.000
0.029,2.000
0.009,2.000
0.044,2.000
0.119,2.000
0.011,2.000
0.388,2.000
0.000,2.000
0.011,2.000
0.136,2.000
0.003,2.000
0.376,2.000
0.196,2.000
0.248,2.000
0.069,2.000
0.602,2.000
0.089,2.000
0.000,2.000
0.047,2.000
0.133,2.000
0.157,2.000
0.371,2.000
0.012,2.000
0.190,2.000
0.095,2.000
0.270,2.000
0.085,2.000
0.009,2.000
0.128,2.000
0.088,2.000
0.041,2.000
0.038,2.000
0.021,2.000
0.047,2.000
0.160,2.000
0.003,2.000
0.083,2.000
0.445,2.000
0.304,2.000
0.109,2.000
0.015,2.000
0.273,2.000
0.015,2.000
0.057,2.000
0.726,2.000
0.049,2.000
0.111,2.000
0.021,2.000
0.102,2.000
0.008,2.000
0.010,2.000
0.000,2.000
0.038,2.000
0.765,2.000
0.775,2.000
0.000,2.000
0.323,2.000
0.030,2.000
0.268,2.000
0.063,2.000
0.000,2.000
0.317,2.000
0.006,2.000
0.082,2.000
0.002,2.000
0.016,2.000
0.038,2.000
0.304,2.000
0.113,2.000
0.041,2.000
0.704,2.000
0.785,2.000
0.629,2.000
0.017,2.000
0.391,2.000
0.030,2.000
0.270,2.000
0.107,2.000
0.960,2.000
0.124,2.000
0.025,2.000
0.019,2.000
0.013,2.000
0.011,2.000
0.115,2.000
0.195,2.000
0.034,2.000
0.008,2.000
0.005,2.000
0.482,2.000
0.012,2.000
0.000,2.000
0.119,2.000
0.046,2.000
0.060,2.000
0.009,2.000
0.056,2.000
0.132,2.000
0.010,2.000
0.001,2.000
0.057,2.000
0.021,2.000
0.459,2.000
0.198,2.000
0.020,2.000
0.004,2.000
0.005,2.000
0.004,2.000
0.005,2.000
0.929,2.000
0.001,2.000
0.369,2.000
0.001,2.000
0.024,2.000
0.006,2.000
0.158,2.000
0.004,2.000
0.073,2.000
0.652,2.000
0.001,2.000
0.126,2.000
0.018,2.000
0.091,2.000
0.154,2.000
0.386,2.000
0.010,2.000
0.002,2.000
0.676,2.000
0.069,2.000
0.096,2.000
0.003,2.000
0.394,2.000
0.000,2.000
0.185,2.000
0.006,2.000
0.009,2.000
0.051,2.000
0.738,2.000
0.000,2.000
0.002,2.000
0.020,2.000
0.004,2.000
0.002,2.000
0.652,2.000
0.196,2.000
0.030,2.000
0.023,2.000
0.001,2.000
0.233,2.000
0.018,2.000
0.003,2.000
0.037,2.000
0.015,2.000
0.002,2.000
0.429,2.000
0.000,2.000
0.040,2.000
0.000,2.000
0.019,2.000
0.122,2.000
0.100,2.000
0.029,2.000
0.013,2.000
0.275,2.000
0.000,2.000
0.001,2.000
0.009,2.000
0.000,2.000
0.023,2.000
0.006,2.000
0.036,2.000
0.289,2.000
0.232,2.000
0.099,2.000
0.001,2.000
0.148,2.000
0.017,2.000
0.010,2.000
0.473,2.000
0.025,2.000
0.009,2.000
0.122,2.000
0.076,2.000
0.419,2.000
0.229,2.000
0.041,2.000
0.000,2.000
0.520,2.000
0.083,2.000
0.016,2.000
0.145,2.000
0.028,2.000
0.000,2.000
0.033,2.000
0.084,2.000
0.597,2.000
0.080,2.000
0.073,2.000
0.203,2.000
0.003,2.000
0.058,2.000
0.000,2.000
0.001,2.000
0.000,2.000
0.008,2.000
0.000,2.000
0.021,2.000
0.110,2.000
0.004,2.000
0.000,2.000
0.001,2.000
0.104,2.000
0.000,2.000
0.854,2.000
0.037,2.000
0.010,2.000
0.054,2.000
0.169,2.000
0.018,2.000
0.800,2.000
0.085,2.000
0.001,2.000
0.019,2.000
0.011,2.000
0.453,2.000
0.001,2.000
0.000,2.000
0.083,2.000
0.099,2.000
0.000,2.000
0.000,2.000
0.074,2.000
0.032,2.000
0.001,2.000
0.135,2.000
0.139,2.000
0.263,2.000
0.131,2.000
0.164,2.000
0.045,2.000
0.116,2.000
0.078,2.000
0.109,2.000
0.009,2.000
0.002,2.000
0.018,2.000
0.005,2.000
0.135,2.000
0.020,2.000
0.006,2.000
0.151,2.000
0.049,2.000
0.012,2.000
0.002,2.000
0.432,2.000
0.045,2.000
0.005,2.000
0.003,2.000
0.040,2.000
0.239,2.000
0.043,2.000
0.060,2.000
0.000,2.000
0.004,2.000
0.091,2.000
0.007,2.000
0.000,2.000
0.029,2.000
0.049,2.000
0.009,2.000
0.023,2.000
0.423,2.000
0.002,2.000
0.020,2.000
0.003,2.000
0.014,2.000
0.002,2.000
0.000,2.000
0.054,2.000
0.006,2.000
0.000,2.000
0.003,2.000
0.001,2.000
0.048,2.000
0.000,2.000
0.769,2.000
0.030,2.000
0.007,2.000
0.150,2.000
0.007,2.000
0.076,2.000
0.116,2.000
0.002,2.000
0.011,2.000
0.042,2.000
0.043,2.000
0.044,2.000
0.006,2.000
0.035,2.000
0.001,2.000
0.064,2.000
0.244,2.000
0.450,2.000
0.121,2.000
0.000,2.000
0.140,2.000
0.000,2.000
0.004,2.000
0.001,2.000
0.000,2.000
0.284,2.000
0.003,2.000
0.030,2.000
0.027,2.000
0.001,2.000
0.152,2.000
0.096,2.000
0.001,2.000
0.028,2.000
0.274,2.000
0.008,2.000
0.010,2.000
0.061,2.000
0.006,2.000
0.047,2.000
0.000,2.000
0.000,2.000
0.000,2.000
0.005,2.000
0.022,2.000
0.060,2.000
0.015,2.000
0.065,2.000
0.055,2.000
0.008,2.000
0.008,2.000
0.315,2.000
0.114,2.000
0.025,2.000
0.436,2.000
0.461,2.000
0.024,2.000
0.444,2.000
0.000,2.000
0.003,2.000
0.155,2.000
0.035,2.000
0.003,2.000
0.426,2.000
0.015,2.000
0.311,2.000
0.104,2.000
0.011,2.000
0.002,2.000
0.056,2.000
0.028,2.000
0.475,2.000
0.356,2.000
0.109,2.000
0.094,2.000
0.152,2.000
0.025,2.000
0.005,2.000
0.422,2.000
0.268,2.000
0.001,2.000
0.030,2.000
0.003,2.000
0.001,2.000
0.005,2.000
0.021,2.000
0.015,2.000
0.019,2.000
0.320,2.000
0.002,2.000
0.007,2.000
0.224,2.000
0.001,2.000
0.001,2.000
0.025,2.000
0.000,2.000
0.047,2.000
0.002,2.000
0.268,2.000
0.044,2.000
0.000,2.000
0.018,2.000
0.043,2.000
0.003,2.000
0.717,2.000
0.015,2.000
0.030,2.000
0.344,2.000
0.278,2.000
0.591,2.000
0.189,2.000
0.054,2.000
0.886,2.000
0.076,2.000
0.010,2.000
0.000,2.000
0.071,2.000
0.025,2.000
0.012,2.000
0.649,2.000
0.039,2.000
0.006,2.000
0.009,2.000
0.015,2.000
0.064,2.000
0.001,2.000
0.949,2.000
0.000,2.000
0.503,2.000
0.364,2.000
0.514,2.000
0.351,2.000
0.000,2.000
0.134,2.000
0.010,2.000
0.000,2.000
0.008,2.000
0.026,2.000
0.042,2.000
0.002,2.000
0.162,2.000
0.023,2.000
0.370,2.000
0.004,2.000
0.140,2.000
0.080,2.000
0.001,2.000
0.858,2.000
0.464,2.000
0.005,2.000
0.000,2.000
0.001,2.000
0.421,2.000
0.008,2.000
0.112,2.000
0.001,2.000
0.024,2.000
0.002,2.000
0.001,2.000
0.001,2.000
0.002,2.000
0.045,2.000
0.548,2.000
0.150,2.000
0.106,2.000
0.763,2.000
0.051,2.000
0.394,2.000
0.001,2.000
0.013,2.000
0.713,2.000
0.032,2.000
0.768,2.000
0.004,2.000
0.007,2.000
0.712,2.000
0.296,2.000
0.001,2.000
0.360,2.000
0.067,2.000
0.003,2.000
0.001,2.000
0.042,2.000
0.033,2.000
0.123,2.000
0.062,2.000
0.602,2.000
0.002,2.000
0.039,2.000
0.605,2.000
0.000,2.000
0.464,2.000
0.619,2.000
0.076,2.000
0.565,2.000
0.615,2.000
0.207,2.000
0.114,2.000
0.009,2.000
0.114,2.000
0.000,2.000
0.612,2.000
0.172,2.000
0.990,2.000
0.227,2.000
0.005,2.000
0.011,2.000
0.023,2.000
0.666,2.000
0.110,2.000
0.391,2.000
0.098,2.000
0.017,2.000
0.034,2.000
0.127,2.000
0.130,2.000
0.597,2.000
0.067,2.000
0.218,2.000
0.032,2.000
0.269,2.000
0.001,2.000
0.304,2.000
0.103,2.000
0.201,2.000
0.611,2.000
0.018,2.000
0.737,2.000
0.229,2.000
0.236,2.000
0.436,2.000
0.001,2.000
0.003,2.000
0.004,2.000
0.005,2.000
0.026,2.000
0.000,2.000
0.136,2.000
0.005,2.000
0.271,2.000
0.934,2.000
0.813,2.000
0.001,2.000
0.557,2.000
0.916,2.000
0.003,2.000
0.517,2.000
0.292,2.000
0.016,2.000
0.031,2.000
0.011,2.000
0.049,2.000
0.895,2.000
0.062,2.000
0.000,2.000
0.000,2.000
0.098,2.000
0.314,2.000
0.809,2.000
0.723,2.000
0.577,2.000
0.590,2.000
0.156,2.000
0.887,2.000
0.149,2.000
0.007,2.000
0.349,2.000
0.000,2.000
0.018,2.000
0.198,2.000
0.005,2.000
0.101,2.000
0.612,2.000
0.001,2.000
0.478,2.000
0.072,2.000
0.033,2.000
0.066,2.000
0.003,2.000
0.001,2.000
0.000,2.000
0.331,2.000
0.004,2.000
0.025,2.000
0.013,2.000
0.198,2.000
0.002,2.000
0.029,2.000
0.012,2.000
0.025,2.000
0.411,2.000
0.157,2.000
0.000,2.000
0.001,2.000
0.207,2.000
0.242,2.000
0.643,2.000
0.312,2.000
0.847,2.000
0.004,2.000
0.015,2.000
0.002,2.000
0.160,2.000
0.001,2.000
0.048,2.000
0.717,2.000
0.218,2.000
0.783,2.000
0.087,2.000
0.011,2.000
0.013,2.000
0.004,2.000
0.900,2.000
0.934,2.000
0.040,2.000
0.189,2.000
0.000,2.000
0.055,2.000
0.136,2.000
0.001,2.000
0.155,2.000
0.060,2.000
0.189,2.000
0.063,2.000
0.560,2.000
0.044,2.000
0.000,2.000
0.078,2.000
0.000,2.000
0.042,2.000
0.011,2.000
0.016,2.000
0.028,2.000
0.002,2.000
0.003,2.000
0.037,2.000
0.514,2.000
0.109,2.000
0.758,2.000
0.340,2.000
0.269,2.000
0.411,2.000
0.666,2.000
0.517,2.000
0.006,2.000
0.017,2.000
0.068,2.000
0.085,2.000
0.661,2.000
0.543,2.000
0.211,2.000
0.038,2.000
0.016,2.000
0.038,2.000
0.001,2.000
0.147,2.000
0.004,2.000
0.222,2.000
0.074,2.000
0.957,2.000
0.048,2.000
0.004,2.000
0.022,2.000
0.156,2.000
0.112,2.000
0.382,2.000
0.056,2.000
0.037,2.000
0.655,2.000
0.138,2.000
0.345,2.000
0.200,2.000
0.074,2.000
0.005,2.000
0.208,2.000
0.002,2.000
0.135,2.000
0.021,2.000
0.144,2.000
0.056,2.000
0.085,2.000
0.000,2.000
0.148,2.000
0.374,2.000
0.142,2.000
0.031,2.000
0.005,2.000
0.038,2.000
0.102,2.000
0.377,2.000
0.067,2.000
0.285,2.000
0.289,2.000
0.202,2.000
0.671,2.000
0.352,2.000
0.003,2.000
0.397,2.000
0.134,2.000
0.064,2.000
0.375,2.000
0.258,2.000
0.010,2.000
0.329,2.000
0.350,2.000
