0.006,267720.000,0.808,0.000,0.122,76.493,0.448,1.000
0.974,182653.000,0.056,0.532,0.042,116.666,0.186,1.000
0.005,148801.000,0.944,0.477,0.039,125.004,0.328,1.000
0.128,272720.000,0.597,0.000,0.374,119.999,0.261,2.000
0.069,245041.000,0.803,0.137,0.099,126.057,0.254,1.000
0.007,241253.000,0.881,0.000,0.054,169.889,0.428,1.000
0.222,199227.000,0.790,0.000,0.344,94.017,0.570,2.000
0.004,225940.000,0.670,0.000,0.107,136.029,0.592,2.000
0.480,191308.000,0.469,0.000,0.049,139.401,0.322,1.000
0.015,195307.000,0.913,0.905,0.042,146.150,0.820,2.000
0.978,258040.000,0.093,0.452,0.086,65.230,0.289,1.000
0.091,286315.000,0.857,0.000,0.086,85.125,0.944,2.000
0.015,335156.000,0.813,0.000,0.158,141.910,0.524,2.000
0.036,336906.000,0.637,0.023,0.088,120.761,0.688,2.000
0.170,214150.000,0.814,0.000,0.068,144.005,0.601,2.000
0.010,362413.000,0.643,0.010,0.086,160.026,0.808,2.000
0.000,275719.000,0.896,0.876,0.110,113.106,0.251,1.000
0.011,227327.000,0.920,0.433,0.250,128.970,0.223,2.000
0.046,241387.000,0.772,0.000,0.038,130.140,0.763,1.000
0.937,240093.000,0.300,0.658,0.034,122.667,0.221,1.000
0.132,207307.000,0.701,0.000,0.106,175.950,0.789,1.000
0.007,250587.000,0.235,0.016,0.160,127.160,0.590,2.000
0.271,336800.000,0.851,0.000,0.484,80.935,0.598,2.000
0.652,246610.000,0.548,0.016,0.192,109.989,0.879,1.000
0.267,315787.000,0.847,0.000,0.325,82.757,0.810,1.000
0.108,302506.000,0.676,0.000,0.038,119.108,0.174,1.000
0.001,222053.000,0.826,0.000,0.040,96.000,0.701,1.000
0.021,192191.000,0.702,0.000,0.050,94.006,0.731,1.000
0.008,308360.000,0.982,0.001,0.107,104.030,0.721,2.000
0.800,448315.000,0.900,0.872,0.059,129.729,0.322,2.000
0.001,249655.000,0.989,0.542,0.065,174.012,0.615,1.000
0.088,347613.000,0.857,0.011,0.042,109.990,0.457,2.000
0.032,328962.000,0.472,0.040,0.066,124.984,0.671,2.000
0.008,261187.000,0.838,0.145,0.099,142.019,0.474,2.000
0.537,184800.000,0.664,0.000,0.046,203.822,0.545,1.000
0.003,237320.000,0.554,0.698,0.057,123.289,0.786,2.000
0.024,387774.000,0.478,0.010,0.054,118.925,0.948,2.000
0.004,283067.000,0.629,0.277,0.043,109.013,0.176,2.000
0.029,228347.000,0.649,0.000,0.042,90.002,0.482,1.000
0.250,225933.000,0.593,0.000,0.056,85.482,0.361,1.000
0.350,199853.000,0.916,0.000,0.093,110.007,0.903,1.000
0.234,167200.000,0.706,0.000,0.059,160.023,0.962,1.000
0.218,230000.000,0.582,0.000,0.051,114.926,0.340,1.000
0.008,235440.000,0.866,0.000,0.082,107.986,0.420,2.000
0.015,299799.000,0.581,0.000,0.055,134.009,0.463,2.000
0.231,229849.000,0.789,0.000,0.146,93.973,0.734,1.000
0.016,185474.000,0.577,0.000,0.033,156.107,0.520,1.000
0.207,206081.000,0.963,0.001,0.127,94.630,0.900,2.000
0.051,224653.000,0.387,0.000,0.334,116.629,0.365,2.000
0.000,227143.000,0.949,0.602,0.175,111.959,0.372,2.000
0.825,196507.000,0.605,0.018,0.153,165.998,0.690,2.000
0.643,261853.000,0.666,0.135,0.052,109.554,0.872,2.000
0.006,228414.000,0.885,0.805,0.043,145.060,0.679,1.000
0.949,240707.000,0.324,0.000,0.027,111.927,0.097,2.000
0.154,208027.000,0.724,0.000,0.240,137.131,0.698,2.000
0.119,211573.000,0.956,0.000,0.075,149.958,0.718,1.000
0.026,225533.000,0.548,0.002,0.352,121.509,0.693,2.000
0.013,588520.000,0.811,0.050,0.102,100.894,0.372,2.000
0.629,141000.000,0.461,0.000,0.264,75.286,0.720,2.000
0.245,156360.000,0.771,0.000,0.040,125.024,0.387,1.000
0.400,222560.000,0.838,0.000,0.050,93.974,0.717,1.000
0.298,228453.000,0.580,0.000,0.027,138.013,0.492,1.000
0.186,221350.000,0.705,0.000,0.252,144.053,0.403,2.000
0.414,299008.000,0.510,0.000,0.033,121.989,0.125,1.000
0.008,93267.000,0.972,0.878,0.089,152.839,0.405,2.000
0.003,155013.000,0.893,0.000,0.046,127.110,0.709,2.000
0.000,249067.000,0.911,0.000,0.035,89.956,0.550,1.000
0.190,275840.000,0.410,0.000,0.200,114.812,0.160,2.000
0.029,211307.000,0.745,0.000,0.086,186.241,0.634,1.000
0.361,264747.000,0.409,0.000,0.421,174.324,0.181,1.000
0.049,224720.000,0.492,0.000,0.052,114.845,0.357,2.000
0.899,477173.000,0.039,0.015,0.040,109.374,0.121,1.000
0.030,224092.000,0.891,0.000,0.447,149.843,0.321,1.000
0.000,391686.000,0.895,0.897,0.049,120.986,0.678,2.000
0.242,210947.000,0.763,0.000,0.366,180.084,0.647,1.000
0.073,224333.000,0.771,0.000,0.047,159.973,0.608,1.000
0.070,166290.000,0.884,0.000,0.347,149.995,0.579,1.000
0.092,257173.000,0.784,0.000,0.110,90.890,0.734,1.000
0.297,175613.000,0.823,0.000,0.081,148.230,0.855,2.000
0.861,259280.000,0.372,0.015,0.030,79.456,0.297,1.000
0.024,214347.000,0.759,0.185,0.045,109.982,0.763,2.000
0.006,182987.000,0.975,0.832,0.092,174.205,0.683,2.000
0.164,226600.000,0.320,0.000,0.048,125.927,0.575,1.000
0.064,201964.000,0.673,0.000,0.323,144.256,0.661,2.000
0.284,218093.000,0.824,0.000,0.071,100.024,0.767,1.000
0.244,205973.000,0.752,0.000,0.121,134.021,0.862,2.000
0.000,258868.000,0.964,0.007,0.095,110.005,0.170,1.000
0.482,167547.000,0.468,0.809,0.041,118.994,0.191,2.000
0.002,205746.000,0.748,0.000,0.071,130.057,0.321,1.000
0.087,258440.000,0.571,0.000,0.030,102.428,0.104,2.000
0.024,247493.000,0.954,0.000,0.119,104.029,0.524,1.000
0.000,369235.000,0.793,0.833,0.045,130.007,0.188,2.000
0.199,204800.000,0.336,0.000,0.031,108.009,0.097,1.000
0.056,222160.000,0.677,0.000,0.031,126.012,0.108,2.000
0.167,252003.000,0.829,0.000,0.068,92.033,0.820,1.000
0.003,300013.000,0.913,0.816,0.040,128.014,0.208,1.000
0.273,266455.000,0.587,0.011,0.042,107.999,0.850,1.000
0.785,299711.000,0.413,0.029,0.026,93.618,0.077,2.000
0.001,227587.000,0.751,0.000,0.263,162.003,0.482,2.000
0.379,255160.000,0.582,0.000,0.037,110.522,0.130,1.000
0.015,255632.000,0.732,0.000,0.168,122.025,0.529,2.000
0.000,255135.000,0.748,0.000,0.447,182.064,0.555,2.000
0.000,238653.000,0.917,0.214,0.038,109.552,0.247,1.000
0.038,300573.000,0.666,0.000,0.031,130.048,0.254,1.000
0.048,191280.000,0.870,0.000,0.080,165.103,0.906,1.000
0.049,217280.000,0.940,0.000,0.114,103.009,0.466,1.000
0.021,236456.000,0.905,0.893,0.034,119.977,0.311,2.000
0.286,264151.000,0.549,0.000,0.052,77.926,0.255,1.000
0.208,233818.000,0.632,0.013,0.050,94.569,0.310,2.000
0.001,294011.000,0.770,0.229,0.043,108.991,0.668,2.000
0.083,192026.000,0.619,0.000,0.352,140.031,0.606,2.000
0.087,246853.000,0.894,0.000,0.095,197.989,0.656,1.000
0.002,285015.000,0.879,0.595,0.052,123.013,0.713,2.000
0.026,174467.000,0.645,0.000,0.064,140.911,0.195,1.000
0.003,224107.000,0.426,0.534,0.202,127.059,0.457,2.000
0.850,247020.000,0.309,0.000,0.029,167.097,0.225,1.000
0.036,202787.000,0.576,0.000,0.026,118.709,0.462,1.000
0.018,377893.000,0.664,0.019,0.047,105.976,0.094,2.000
0.109,250000.000,0.623,0.000,0.029,105.045,0.194,2.000
0.002,217707.000,0.676,0.000,0.271,132.002,0.314,2.000
0.381,199440.000,0.800,0.000,0.058,121.996,0.965,1.000
0.012,231765.000,0.858,0.000,0.048,145.306,0.451,2.000
0.024,369387.000,0.755,0.586,0.036,122.300,0.367,2.000
0.069,220467.000,0.598,0.000,0.030,154.780,0.641,2.000
0.827,482187.000,0.217,0.805,0.033,107.506,0.125,1.000
0.021,211240.000,0.894,0.000,0.040,160.125,0.709,1.000
0.543,196570.000,0.796,0.291,0.038,136.050,0.806,2.000
0.020,260853.000,0.544,0.008,0.124,140.037,0.331,2.000
0.002,394857.000,0.686,0.110,0.076,128.021,0.543,2.000
0.273,142012.000,0.378,0.000,0.305,119.969,0.642,2.000
0.053,225160.000,0.870,0.000,0.057,134.469,0.281,1.000
0.004,168451.000,0.680,0.000,0.342,149.902,0.601,2.000
0.514,515087.000,0.638,0.332,0.144,143.018,0.330,2.000
0.827,279800.000,0.770,0.548,0.035,106.963,0.973,2.000
0.577,261933.000,0.465,0.054,0.052,94.020,0.622,1.000
0.740,233000.000,0.659,0.000,0.041,102.029,0.531,1.000
0.409,291880.000,0.688,0.000,0.048,78.311,0.561,1.000
0.066,147231.000,0.940,0.003,0.072,129.958,0.293,1.000
0.656,149440.000,0.599,0.000,0.033,121.198,0.967,2.000
0.288,312640.000,0.897,0.000,0.255,95.952,0.512,1.000
0.053,217440.000,0.802,0.000,0.104,174.039,0.743,1.000
0.374,223720.000,0.715,0.000,0.063,82.118,0.785,2.000
0.003,146906.000,0.877,0.002,0.054,135.989,0.396,2.000
0.578,177090.000,0.512,0.000,0.028,104.980,0.284,1.000
0.000,239696.000,0.981,0.874,0.299,160.114,0.129,1.000
0.156,282053.000,0.572,0.152,0.175,134.957,0.332,2.000
0.001,263687.000,0.955,0.055,0.080,130.002,0.362,1.000
0.000,267000.000,0.986,0.251,0.151,159.976,0.172,1.000
0.010,191425.000,0.416,0.122,0.061,140.804,0.118,2.000
0.135,264213.000,0.737,0.029,0.045,108.049,0.675,2.000
0.000,293533.000,0.918,0.000,0.047,105.018,0.297,2.000
0.859,175792.000,0.277,0.000,0.046,109.689,0.286,1.000
0.023,222400.000,0.663,0.000,0.027,156.066,0.237,1.000
0.017,251350.000,0.863,0.143,0.046,170.137,0.335,1.000
0.026,283934.000,0.944,0.000,0.051,115.219,0.681,1.000
0.331,301133.000,0.393,0.000,0.267,128.065,0.310,1.000
0.052,301520.000,0.479,0.001,0.065,109.878,0.919,1.000
0.037,166138.000,0.877,0.001,0.066,107.991,0.763,1.000
0.241,208620.000,0.810,0.000,0.092,130.006,0.667,1.000
0.359,218733.000,0.986,0.022,0.057,123.033,0.640,2.000
0.000,272082.000,0.669,0.076,0.052,122.007,0.683,2.000
0.055,350120.000,0.720,0.000,0.271,90.999,0.222,2.000
0.234,219227.000,0.742,0.000,0.044,114.679,0.800,1.000
0.253,237588.000,0.886,0.003,0.083,109.961,0.397,1.000
0.674,182213.000,0.271,0.000,0.030,136.080,0.490,1.000
0.026,186369.000,0.331,0.005,0.032,101.797,0.151,2.000
0.717,163213.000,0.512,0.000,0.033,94.922,0.480,2.000
0.054,188293.000,0.877,0.000,0.037,84.009,0.694,1.000
0.017,237480.000,0.736,0.000,0.084,99.860,0.267,2.000
0.275,206378.000,0.440,0.000,0.179,112.140,0.307,2.000
0.286,271080.000,0.689,0.000,0.170,144.127,0.420,1.000
0.474,184762.000,0.893,0.852,0.040,126.016,0.639,1.000
0.011,224773.000,0.564,0.000,0.029,103.006,0.443,1.000
0.096,188107.000,0.898,0.000,0.100,143.431,0.964,1.000
0.011,258413.000,0.857,0.008,0.054,91.053,0.431,2.000
0.047,252663.000,0.803,0.000,0.060,111.044,0.790,2.000
0.314,195429.000,0.611,0.000,0.241,140.061,0.783,2.000
0.284,212288.000,0.709,0.001,0.023,98.972,0.652,1.000
0.390,196480.000,0.801,0.000,0.033,123.981,0.818,1.000
0.001,200481.000,0.790,0.000,0.034,99.948,0.048,1.000
0.005,234147.000,0.890,0.000,0.040,110.958,0.725,1.000
0.936,212493.000,0.160,0.340,0.035,179.955,0.246,1.000
0.074,348893.000,0.421,0.000,0.024,74.849,0.453,1.000
0.161,213000.000,0.728,0.000,0.027,99.014,0.449,1.000
0.025,283693.000,0.733,0.000,0.142,130.009,0.291,2.000
0.092,175240.000,0.494,0.000,0.046,104.593,0.832,2.000
0.116,201893.000,0.783,0.000,0.028,90.008,0.532,1.000
0.421,240000.000,0.675,0.000,0.146,135.959,0.618,2.000
0.114,290836.000,0.697,0.000,0.230,98.012,0.365,1.000
0.789,145707.000,0.320,0.000,0.032,141.916,0.710,1.000
0.015,215253.000,0.972,0.000,0.196,110.026,0.566,1.000
0.064,322544.000,0.936,0.001,0.050,150.067,0.792,2.000
0.032,184762.000,0.862,0.171,0.156,126.112,0.487,1.000
0.000,343878.000,0.839,0.825,0.038,108.993,0.199,2.000
0.067,199246.000,0.647,0.000,0.171,92.002,0.694,2.000
0.004,177067.000,0.896,0.000,0.039,114.995,0.558,1.000
0.712,229261.000,0.524,0.000,0.026,91.878,0.519,1.000
0.021,233787.000,0.687,0.000,0.263,96.006,0.668,2.000
0.008,207843.000,0.605,0.014,0.286,194.055,0.378,2.000
0.104,219280.000,0.920,0.000,0.094,154.906,0.729,1.000
0.014,283093.000,0.457,0.000,0.031,127.925,0.292,1.000
0.048,418880.000,0.755,0.001,0.058,97.195,0.573,2.000
0.001,155042.000,0.373,0.000,0.157,96.115,0.356,2.000
0.016,241875.000,0.639,0.065,0.069,99.002,0.673,1.000
0.413,194707.000,0.521,0.000,0.029,72.280,0.231,1.000
0.847,128053.000,0.760,0.334,0.092,111.165,0.975,2.000
0.009,207200.000,0.935,0.004,0.107,150.082,0.470,1.000
0.031,186827.000,0.927,0.000,0.062,152.011,0.562,1.000
0.967,340507.000,0.071,0.804,0.031,95.028,0.066,1.000
0.037,210160.000,0.897,0.007,0.050,133.948,0.915,2.000
0.524,203720.000,0.531,0.000,0.258,91.927,0.771,1.000
0.199,326933.000,0.359,0.006,0.079,160.083,0.588,2.000
0.026,260147.000,0.722,0.016,0.048,130.028,0.508,2.000
0.004,285596.000,0.762,0.006,0.036,120.832,0.438,2.000
0.002,185600.000,0.992,0.677,0.133,150.011,0.623,1.000
0.000,326129.000,0.864,0.887,0.044,123.972,0.611,2.000
0.914,176272.000,0.136,0.921,0.029,168.527,0.227,1.000
0.011,211890.000,0.784,0.772,0.033,128.027,0.382,1.000
0.171,300773.000,0.896,0.000,0.031,113.961,0.727,1.000
0.030,187973.000,0.790,0.000,0.051,79.016,0.519,1.000
0.118,288347.000,0.894,0.000,0.243,98.946,0.408,2.000
0.471,243800.000,0.710,0.000,0.029,90.024,0.332,1.000
0.011,203046.000,0.863,0.204,0.055,124.046,0.428,2.000
0.012,195889.000,0.896,0.000,0.050,134.056,0.809,1.000
0.799,304293.000,0.255,0.000,0.028,103.087,0.508,1.000
0.605,263397.000,0.515,0.001,0.057,115.732,0.621,2.000
0.313,239440.000,0.642,0.001,0.030,76.403,0.755,1.000
0.006,216760.000,0.757,0.000,0.030,109.781,0.615,1.000
0.008,268360.000,0.864,0.000,0.032,102.026,0.735,1.000
0.029,204992.000,0.483,0.002,0.041,120.022,0.577,2.000
0.001,248991.000,0.248,0.100,0.080,139.937,0.281,2.000
0.661,231920.000,0.527,0.000,0.040,152.117,0.205,1.000
0.517,445227.000,0.714,0.016,0.046,91.045,0.960,2.000
0.091,277335.000,0.662,0.459,0.257,173.937,0.452,2.000
0.004,187960.000,0.569,0.000,0.040,122.988,0.751,1.000
0.025,214400.000,0.675,0.001,0.095,92.909,0.604,1.000
0.003,233272.000,0.898,0.000,0.061,135.965,0.525,2.000
0.965,396520.000,0.098,0.915,0.040,117.283,0.172,1.000
0.000,220558.000,0.985,0.954,0.112,135.019,0.064,1.000
0.023,248053.000,0.804,0.060,0.111,92.001,0.786,2.000
0.001,334849.000,0.586,0.021,0.103,128.011,0.407,2.000
0.000,200961.000,0.957,0.867,0.147,96.822,0.119,1.000
0.087,199111.000,0.870,0.000,0.127,135.045,0.308,1.000
0.217,248156.000,0.713,0.000,0.034,137.957,0.465,1.000
0.005,240453.000,0.802,0.000,0.030,128.062,0.520,1.000
0.000,149278.000,0.863,0.000,0.072,108.347,0.316,1.000
0.161,225560.000,0.648,0.000,0.061,129.966,0.744,1.000
0.011,280427.000,0.578,0.007,0.039,102.960,0.952,2.000
0.001,218483.000,0.740,0.896,0.173,145.050,0.583,2.000
0.783,219800.000,0.096,0.000,0.056,184.721,0.342,2.000
0.532,200231.000,0.451,0.000,0.150,85.296,0.621,1.000
0.030,256933.000,0.595,0.000,0.033,130.031,0.068,2.000
0.000,304907.000,0.761,0.046,0.033,140.084,0.244,2.000
0.430,279400.000,0.705,0.000,0.031,168.152,0.785,1.000
0.279,178840.000,0.785,0.000,0.070,171.969,0.931,1.000
0.002,194400.000,0.979,0.283,0.191,179.236,0.313,2.000
0.015,285651.000,0.944,0.850,0.073,123.985,0.294,2.000
0.023,244014.000,0.802,0.000,0.069,176.003,0.263,1.000
0.065,203937.000,0.791,0.000,0.091,125.993,0.593,1.000
0.122,357280.000,0.799,0.001,0.355,128.001,0.040,2.000
0.024,293827.000,0.654,0.016,0.040,117.046,0.856,1.000
0.006,203302.000,0.721,0.001,0.030,117.021,0.463,1.000
0.155,311093.000,0.884,0.000,0.166,150.195,0.670,2.000
0.004,250173.000,0.562,0.000,0.024,90.160,0.200,1.000
0.021,295880.000,0.633,0.790,0.058,130.074,0.045,2.000
0.267,275080.000,0.522,0.000,0.082,99.001,0.879,1.000
0.012,267440.000,0.563,0.000,0.038,92.112,0.887,1.000
0.508,210893.000,0.575,0.000,0.034,85.018,0.516,1.000
0.000,300000.000,0.967,0.226,0.128,129.904,0.054,1.000
0.160,294987.000,0.923,0.000,0.034,115.996,0.960,1.000
0.015,229715.000,0.537,0.001,0.261,160.188,0.430,2.000
0.072,197840.000,0.646,0.000,0.077,92.057,0.510,1.000
0.854,278071.000,0.141,0.885,0.031,168.807,0.160,1.000
0.185,238093.000,0.497,0.008,0.040,148.895,0.410,1.000
0.032,273949.000,0.789,0.001,0.038,109.014,0.549,2.000
0.022,222546.000,0.684,0.001,0.040,142.952,0.881,1.000
0.140,291162.000,0.538,0.117,0.078,175.953,0.791,2.000
0.007,221983.000,0.559,0.001,0.030,101.999,0.441,1.000
0.666,138933.000,0.366,0.000,0.035,111.057,0.561,2.000
0.046,208139.000,0.825,0.020,0.028,113.907,0.959,2.000
0.263,193605.000,0.692,0.000,0.051,124.829,0.275,1.000
0.067,149013.000,0.942,0.917,0.052,137.281,0.302,2.000
0.803,245493.000,0.570,0.000,0.073,169.842,0.813,1.000
0.995,221173.000,0.029,0.819,0.042,100.189,0.086,1.000
0.005,251333.000,0.560,0.000,0.185,85.023,0.264,2.000
0.005,307467.000,0.675,0.000,0.149,124.882,0.227,2.000
0.046,201093.000,0.928,0.000,0.044,113.981,0.960,1.000
0.074,208163.000,0.823,0.000,0.077,91.048,0.645,1.000
0.973,388040.000,0.076,0.939,0.051,76.952,0.235,1.000
0.000,197684.000,0.980,0.020,0.096,94.990,0.110,1.000
0.000,141305.000,0.931,0.129,0.054,126.394,0.604,2.000
0.960,246067.000,0.042,0.925,0.041,97.960,0.075,1.000
0.771,241813.000,0.566,0.000,0.026,80.035,0.513,1.000
0.099,232947.000,0.860,0.000,0.055,127.075,0.441,1.000
0.109,214693.000,0.770,0.024,0.051,96.988,0.687,2.000
0.060,333520.000,0.789,0.000,0.040,116.081,0.833,2.000
0.323,369067.000,0.480,0.051,0.113,120.973,0.450,2.000
0.015,213093.000,0.895,0.000,0.083,183.825,0.563,1.000
0.027,632693.000,0.793,0.000,0.039,116.009,0.910,2.000
0.043,280080.000,0.465,0.006,0.034,123.883,0.338,2.000
0.080,213853.000,0.944,0.001,0.046,109.721,0.376,2.000
0.007,245733.000,0.915,0.236,0.031,117.990,0.747,2.000
0.083,218312.000,0.882,0.000,0.040,126.012,0.512,2.000
0.017,160000.000,0.642,0.001,0.090,126.013,0.703,1.000
0.376,217648.000,0.860,0.000,0.029,95.019,0.782,2.000
0.001,274404.000,0.932,0.003,0.333,74.976,0.211,1.000
0.004,207520.000,0.806,0.000,0.044,149.999,0.536,1.000
0.080,472013.000,0.727,0.000,0.263,77.920,0.527,2.000
0.189,319125.000,0.752,0.012,0.124,126.047,0.576,2.000
0.238,177573.000,0.303,0.000,0.028,99.991,0.157,1.000
0.015,233796.000,0.960,0.056,0.306,169.896,0.199,1.000
0.056,209453.000,0.772,0.000,0.100,96.016,0.714,1.000
0.071,338853.000,0.862,0.000,0.255,159.841,0.472,1.000
0.135,246893.000,0.415,0.000,0.056,96.990,0.662,2.000
0.029,432800.000,0.978,0.033,0.065,124.922,0.711,2.000
0.000,214600.000,0.699,0.153,0.030,123.017,0.531,2.000
0.006,265543.000,0.821,0.000,0.104,171.927,0.122,1.000
0.719,204827.000,0.395,0.000,0.034,104.058,0.575,1.000
0.284,253187.000,0.508,0.009,0.045,118.032,0.958,2.000
0.013,200080.000,0.483,0.000,0.154,125.008,0.221,2.000
0.015,216453.000,0.913,0.118,0.069,124.677,0.517,2.000
0.960,250533.000,0.325,0.003,0.037,92.187,0.271,2.000
0.114,219467.000,0.818,0.000,0.044,175.668,0.690,1.000
0.335,214507.000,0.622,0.000,0.033,83.886,0.293,1.000
0.940,234373.000,0.030,0.298,0.034,47.859,0.155,1.000
0.289,346360.000,0.978,0.778,0.100,125.371,0.463,2.000
0.003,278227.000,0.904,0.001,0.340,139.871,0.681,2.000
0.096,202349.000,0.722,0.001,0.035,100.215,0.560,2.000
0.929,250200.000,0.461,0.167,0.038,119.951,0.091,2.000
0.056,254027.000,0.911,0.000,0.410,161.109,0.614,1.000
0.001,250647.000,0.986,0.016,0.088,127.515,0.150,1.000
0.185,207496.000,0.812,0.154,0.061,91.960,0.861,2.000
0.138,224009.000,0.743,0.001,0.045,89.983,0.692,1.000
0.350,187400.000,0.801,0.000,0.271,147.072,0.730,2.000
0.169,346160.000,0.772,0.069,0.125,89.245,0.752,2.000
0.063,181149.000,0.655,0.774,0.150,86.969,0.436,2.000
0.082,289133.000,0.748,0.000,0.026,127.965,0.616,1.000
0.133,208627.000,0.766,0.000,0.055,139.955,0.393,1.000
0.096,252095.000,0.292,0.003,0.474,153.547,0.111,2.000
0.017,190582.000,0.540,0.037,0.032,131.337,0.172,2.000
0.254,139267.000,0.960,0.000,0.126,113.263,0.539,2.000
0.393,200187.000,0.707,0.000,0.302,75.090,0.539,1.000
0.039,229507.000,0.758,0.000,0.158,135.956,0.541,1.000
0.002,206013.000,0.971,0.121,0.064,102.003,0.442,1.000
0.807,235680.000,0.484,0.000,0.030,122.080,0.308,1.000
0.002,205160.000,0.795,0.269,0.036,109.977,0.795,2.000
0.258,181114.000,0.937,0.000,0.295,139.997,0.851,2.000
0.967,294667.000,0.068,0.168,0.047,124.105,0.257,1.000
0.516,216520.000,0.797,0.000,0.066,100.518,0.769,2.000
0.119,313787.000,0.489,0.000,0.432,74.040,0.261,1.000
0.459,132049.000,0.764,0.000,0.401,182.130,0.551,2.000
0.549,160597.000,0.502,0.004,0.055,82.530,0.676,1.000
0.119,263817.000,0.647,0.000,0.035,131.040,0.159,2.000
0.001,292907.000,0.946,0.078,0.069,127.992,0.332,1.000
0.002,252140.000,0.749,0.390,0.027,168.045,0.824,2.000
0.115,214802.000,0.575,0.000,0.037,110.091,0.485,1.000
0.250,205507.000,0.811,0.000,0.032,95.024,0.967,1.000
0.081,319360.000,0.602,0.765,0.027,100.042,0.378,1.000
0.669,230493.000,0.489,0.000,0.034,140.013,0.468,1.000
0.904,193917.000,0.274,0.000,0.029,129.834,0.381,1.000
0.001,198011.000,0.925,0.156,0.111,161.250,0.102,1.000
0.003,128187.000,0.935,0.348,0.034,157.993,0.964,2.000
0.002,201290.000,0.933,0.954,0.036,123.988,0.230,1.000
0.122,234308.000,0.714,0.000,0.104,99.909,0.482,1.000
0.042,222080.000,0.903,0.006,0.147,131.020,0.818,1.000
0.049,457205.000,0.770,0.900,0.063,125.987,0.140,2.000
0.003,226867.000,0.815,0.006,0.036,127.964,0.144,1.000
0.076,255320.000,0.677,0.070,0.034,166.040,0.233,2.000
0.000,295714.000,0.792,0.439,0.033,112.008,0.424,2.000
0.466,204960.000,0.485,0.000,0.067,135.805,0.402,1.000
0.207,209490.000,0.677,0.000,0.103,132.876,0.731,1.000
0.967,206040.000,0.054,0.964,0.049,181.262,0.301,1.000
0.001,189613.000,0.673,0.000,0.027,121.986,0.458,1.000
0.022,221960.000,0.609,0.000,0.172,83.021,0.659,2.000
0.264,225800.000,0.529,0.000,0.035,94.951,0.572,1.000
0.004,376000.000,0.676,0.348,0.098,121.000,0.715,2.000
0.245,234587.000,0.624,0.000,0.025,167.992,0.668,1.000
0.186,209840.000,0.780,0.000,0.046,160.052,0.466,1.000
0.028,192960.000,0.901,0.627,0.056,150.052,0.511,2.000
0.002,295035.000,0.785,0.127,0.035,122.999,0.352,1.000
0.827,193406.000,0.392,0.000,0.030,145.880,0.296,1.000
0.063,334467.000,0.661,0.000,0.270,127.081,0.204,2.000
0.127,271822.000,0.837,0.020,0.051,165.844,0.243,2.000
0.175,247497.000,0.312,0.000,0.054,181.893,0.506,1.000
0.604,199413.000,0.338,0.510,0.026,86.468,0.230,2.000
0.005,309180.000,0.688,0.690,0.068,126.019,0.180,2.000
0.002,232375.000,0.870,0.001,0.062,118.449,0.657,2.000
0.000,234800.000,0.931,0.000,0.047,135.944,0.516,1.000
0.307,251253.000,0.517,0.001,0.029,169.938,0.779,1.000
0.002,296400.000,0.750,0.029,0.028,86.018,0.551,2.000
0.183,576888.000,0.957,0.058,0.069,106.714,0.930,2.000
0.041,179240.000,0.912,0.402,0.054,144.084,0.496,2.000
0.149,255333.000,0.959,0.000,0.209,108.006,0.492,2.000
0.066,232027.000,0.862,0.000,0.034,100.031,0.893,1.000
0.011,233387.000,0.501,0.003,0.033,118.001,0.825,2.000
0.003,280480.000,0.610,0.000,0.030,143.598,0.861,2.000
0.259,156484.000,0.491,0.902,0.032,93.024,0.475,2.000
0.440,243493.000,0.535,0.000,0.044,168.001,0.298,1.000
0.002,216454.000,0.900,0.000,0.032,118.040,0.882,1.000
0.957,342373.000,0.094,0.096,0.035,86.669,0.259,1.000
0.032,280831.000,0.559,0.000,0.141,146.923,0.429,2.000
0.101,302880.000,0.669,0.683,0.057,121.990,0.696,2.000
0.588,179613.000,0.792,0.000,0.352,154.823,0.554,1.000
0.090,200992.000,0.811,0.000,0.044,125.965,0.564,1.000
0.000,127427.000,0.624,0.000,0.325,102.315,0.400,1.000
0.019,248133.000,0.807,0.000,0.173,90.772,0.046,2.000
0.198,286413.000,0.739,0.865,0.040,87.569,0.170,2.000
0.008,232227.000,0.645,0.000,0.223,96.394,0.668,1.000
0.020,206880.000,0.752,0.000,0.114,74.784,0.730,1.000
0.001,218356.000,0.857,0.016,0.102,108.030,0.660,2.000
0.008,238693.000,0.933,0.000,0.052,132.965,0.413,1.000
0.000,244204.000,0.833,0.043,0.064,142.053,0.593,2.000
0.395,195107.000,0.523,0.000,0.038,95.966,0.453,1.000
0.016,241440.000,0.712,0.000,0.036,105.009,0.299,2.000
0.854,659560.000,0.308,0.888,0.041,103.459,0.093,2.000
0.025,374133.000,0.806,0.000,0.055,110.325,0.207,2.000
0.416,176347.000,0.423,0.000,0.086,113.962,0.450,1.000
0.006,187760.000,0.960,0.000,0.033,131.988,0.949,1.000
0.024,199405.000,0.879,0.000,0.076,80.329,0.564,1.000
0.006,169756.000,0.885,0.000,0.045,149.698,0.278,1.000
0.487,111270.000,0.633,0.000,0.033,72.496,0.842,2.000
0.014,256667.000,0.824,0.000,0.062,141.226,0.731,2.000
0.934,254360.000,0.433,0.811,0.041,79.952,0.217,2.000
0.228,260947.000,0.568,0.018,0.140,191.404,0.618,2.000
